九洲饭店,#genre#
卡酷少儿,http://36.136.38.87:9901/tsfile/live/1003_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://120.198.84.146:9901/tsfile/live/1062_1.m3u8
卡酷少儿,http://dodge.lwfz.fun:8800/rtp/239.16.20.105:11050
卡酷少儿,http://www.stoneshi1984.ren:58120/rtp/239.112.205.138:5140
卡酷少儿,http://dodge.lwfz.fun:8800/rtp/239.16.20.105:11050
嘉佳卡通,http://fn.gcl.de5.net:5908/gsh950428/614952364
嘉佳卡通,http://111.230.72.38:1234/614952364
嘉佳卡通,http://dodge.lwfz.fun:8800/rtp/239.16.20.107:11070
嘉佳卡通,http://36.136.38.87:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://dodge.lwfz.fun:8800/rtp/239.16.20.107:11070
嘉佳卡通,http://120.198.84.146:9901/tsfile/live/1070_1.m3u8
嘉佳卡通,http://www.stoneshi1984.ren:58120/rtp/239.112.205.135:5140
嘉佳卡通,http://tvtj1.jxwltx.com:8003/live1328.m3u8
优漫卡通,http://tvtj1.jxwltx.com:8003/custom11.m3u8
卡酷少儿,http://182.40.98.184/dongfang5g-mobile-v51-live.bestvcdn.com.cn/0/live/program/live/kkse8m/8000000/mnf.m3u8
哈哈炫动,http://182.40.98.184/dongfang5g-mobile-v51-live.bestvcdn.com.cn/0/live/program/live/hhxd8m/8000000/mnf.m3u8
动漫秀场,http://182.40.98.184/dongfang5g-mobile-v51-live.bestvcdn.com.cn/0/live/program/live/dmxc8m/8000000/mnf.m3u8
金鹰卡通,http://shuangyashan.coccc.online:65000/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
卡酷少儿,http://shuangyashan.coccc.online:65000/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江少儿,http://shuangyashan.coccc.online:65000/tsfile/live/1030_1.m3u8?key=txiptv&playlive=1&authid=0
浙江少儿,https://ct-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,https://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
浙江少儿,http://ali-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8
海南少儿,http://nn.7x9d.cn/地方台8563/海南.php?id=sepd
广东少儿,http://tvtj1.jxwltx.com:8003/live1570.m3u8
广东少儿,http://120.198.84.146:9901/tsfile/live/1011_1.m3u8
广东少儿,video://https://www.gdtv.cn/tvChannelDetail/54
成都少儿,https://www.pantxt.top/f/D1oi3/k-web/ku9/js/cdu.js?id=cdse
深圳少儿,video://https://www.sztv.com.cn/pindao/index.html?id=7881


特色频道,#genre#
中国天气,http://dx.joygala.cn:8118/rtp/239.49.1.58:6000
中国天气,http://17752995.xyz:51111/959986621
中国天气,http://w.yyjn.top:3000/959986621
中国天气,http://hc8q.x3322.net:3000/959986621
中国天气,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8

重温经典,http://bztv.tvbus.cc:8081/cdnlive/cwjd.m3u8
重温经典,https://php.jdshipin.com:2096/TVOD/iptv.php?id=cwjd
重温经典,http://f.123.rr.kg/163189/cwjd
重温经典,http://8.138.7.223/tv/cwjd.php
重温经典,http://m.061899.xyz/mg/cwjd 
重温经典,http://38.75.136.137:98/gslb/dsdqpub/cwjd.m3u8?auth=testpub
重温经典,http://120.76.248.139/live/bfgd/4200000635.m3u8
重温经典,http://120.76.248.139/live/bfgd/4200000636.m3u8

金色学堂,http://8.138.7.223/tv/5gtv.php?id=40
金色学堂,http://www.998878.xyz:5050/rtp/239.94.1.165:5140$四川电信
金色学堂,http://www.zhms.tk:5050/rtp/239.94.1.165:5140$四川电信
金色学堂,http://dyn.nowddns.com:7233/rtp/239.94.1.165:5140$四川电信
金色学堂,http://43.138.100.110:1258/ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00002018/index.m3u8

东方财经,http://8.138.7.223/tv/5gtv.php?id=227
东方财经,http://43.138.100.110:1258/ucdn.sd.chinamobile.com:8089/00/SNM/CHANNEL00002025/index.m3u8
东方财经,http://cg5.hunancatv.cn:9090/live/DFCJ_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw==&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=6496444193295285987&srchost=172.16.22.158:8060&gid=zL4edmPCkuh7%2BbQbe7IwOw%3D%3D
东方财经,http://cg2.hunancatv.cn:9090/live/XFC_8000.m3u8?deviceid=866265039837531&sid=Yp6brv0MWYukAl4oJr9yrw==&nonce=Ri1TgJg9dlAK&acl=0111&hlsSessionID=6496444193295285990&srchost=172.16.22.158:8060&gid=0qjY4uGhBcB7mGsKE8R5oA%3D%3D
东方财经,http://www.998878.xyz:5050/rtp/239.94.1.59:5140$四川电信
东方财经,http://www.zhms.tk:5050/rtp/239.94.1.59:5140$四川电信
东方财经,http://dyn.nowddns.com:7233/rtp/239.94.1.59:5140$四川电信
东方财经,video://https://www.yicai.com/tv/#dfcj

CHC动作电影,http://bztv.tvbus.cc:8081/cdnlive/chcdz.m3u8
CHC家庭影院,http://bztv.tvbus.cc:8081/cdnlive/chcjt.m3u8
CHC影迷电影,http://bztv.tvbus.cc:8081/cdnlive/chchd.m3u8
CCTV-怀旧剧场,http://bztv.tvbus.cc:8081/cdnlive/hjjc.m3u8
CCTV-第一剧场,http://bztv.tvbus.cc:8081/cdnlive/dyjc.m3u8
CCTV-风云剧场,http://bztv.tvbus.cc:8081/cdnlive/fyjc.m3u8
CCTV-风云音乐,http://bztv.tvbus.cc:8081/cdnlive/fyyy.m3u8
CCTV-女性时尚,http://bztv.tvbus.cc:8081/cdnlive/nxss.m3u8
CCTV-风云剧场,https://hls.9kds.com/20260909/cctvfyjc.m3u8
CCTV-第一剧场,https://hls.9kds.com/20260909/cctvdyjc.m3u8
CCTV-怀旧剧场,https://hls.9kds.com/20260909/cctvhjjc.m3u8
CCTV-风云音乐,https://hls.9kds.com/20260909/cctvfyyy.m3u8
CCTV-女性时尚,https://hls.9kds.com/20260909/cctvnxss.m3u8
CHC影迷电影,http://198.204.228.26/live/chchd.m3u8
CHC动作电影,http://198.204.228.26/live/chcdz.m3u8
CHC影迷电影,http://wfenf.x3322.net:7788/952383261
CHC动作电影,http://wfenf.x3322.net:7788/644368714
CHC家庭影院,http://wfenf.x3322.net:7788/644368373
CHC影迷电影,http://111.230.72.38:1234/952383261
CHC动作电影,http://111.230.72.38:1234/644368714
CHC家庭影院,http://111.230.72.38:1234/644368373
CCTV-怀旧剧场,http://bztv.tvbus.cc:8081/cdnlive/hjjc.m3u8
CCTV-风云剧场,http://bztv.tvbus.cc:8081/cdnlive/fyjc.m3u8
CCTV-风云音乐,http://bztv.tvbus.cc:8081/cdnlive/fyyy.m3u8
CCTV风云剧场,http://38.75.136.137:98/gslb/dsdqpub/fyjc.m3u8?auth=testpub
CCTV第一剧场,http://38.75.136.137:98/gslb/dsdqpub/dyjc.m3u8?auth=testpub
CCTV风云音乐,http://38.75.136.137:98/gslb/dsdqpub/fyyy.m3u8?auth=testpub
CCTV女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
CCTV怀旧剧场,http://38.75.136.137:98/gslb/dsdqpub/hjjc.m3u8?auth=testpub

CHC家庭影院,http://38.75.136.137:98/gslb/dsdqpub/chcjt.m3u8?auth=testpub
CHC动作电影,http://38.75.136.137:98/gslb/dsdqpub/chcdz.m3u8?auth=testpub
CHC影迷电影,http://38.75.136.137:98/gslb/dsdqpub/chchd.m3u8?auth=testpub
CCTV第一剧场,http://yun.two.yunshipin.bbroot.com:8080/streams/wo7r030m2jr/playlist.m3u8
CCTV怀旧剧场,http://yun.two.yunshipin.bbroot.com:8080/streams/adkkuorqvy6/playlist.m3u8
CCTV风云剧场,http://yun.two.yunshipin.bbroot.com:8080/streams/wb6myn1vnh/playlist.m3u8
CCTV风云音乐,http://yun.two.yunshipin.bbroot.com:8080/streams/zu4j5ltto1s/playlist.m3u8
CCTV女性时尚,http://yun.two.yunshipin.bbroot.com:8080/streams/m6czzf4veal/playlist.m3u8
CCTV风云音乐,http://hmfs.f3322.net:3388/hls/29/index.m3u8
CCTV第一剧场,http://hmfs.f3322.net:3388/hls/21/index.m3u8
CCTV怀旧剧场,http://home.pinkfloyd.cn:5000/rtp/238.1.79.61:4624
CCTV风云剧场,http://home.pinkfloyd.cn:5000/rtp/238.1.79.62:4632
CCTV第一剧场,http://home.pinkfloyd.cn:5000/rtp/238.1.79.63:4640
CCTV风云剧场,webview://https://yangshipin.cn/tv/home?pid=600099658
CCTV第一剧场,webview://https://yangshipin.cn/tv/home?pid=600099655
CCTV怀旧剧场,webview://https://yangshipin.cn/tv/home?pid=600099620
CCTV怀旧剧场,webview://https://www.yangshipin.cn/tv/home?pid=600099620100
CCTV第一剧场,webview://https://www.yangshipin.cn/tv/home?pid=600099655
CCTV第一剧场,http://slb.5gtv.hbcatv.cn:8060/live/OP001/IP-DYJC-HD/index.m3u8
CCTV怀旧剧场,http://120.76.248.139/live/bfgd/4200000224.m3u8
CCTV女性时尚,http://39.152.103.17:8089/tsfile/live/1068_1.m3u8?key=txiptv&playlive=1&down=1
CCTV女性时尚,http://38.75.136.137:98/gslb/dsdqpub/nxss.m3u8?auth=testpub
CCTV女性时尚,http://home.scanflove.com:7788/rtp/235.254.199.195:7980
CCTV女性时尚,http://home.pinkfloyd.cn:5000/rtp/238.1.79.55:4576
CCTV女性时尚,http://120.76.248.139/live/bfgd/4200000176.m3u8
CCTV女性时尚,webview://https://yangshipin.cn/tv/home?pid=600099650
CCTV风云音乐,webview://https://www.yangshipin.cn/tv/home?pid=600099660
CCTV风云剧场,webview://https://www.yangshipin.cn/tv/home?pid=60009965872
快乐垂钓,http://fn.gcl.de5.net:5908/gsh950428/961930263
快乐垂钓,http://wfenf.x3322.net:7788/961930263
快乐垂钓,http://182.85.163.168:5678/961930263
快乐垂钓,http://183.247.194.196:7788/961930263
快乐垂钓,http://112.85.93.6:7788/961930263
快乐垂钓,http://120.76.248.139/live/bfgd/4200000228.m3u8

四海钓鱼,http://fn.gcl.de5.net:5908/gsh950428/637444975
四海钓鱼,http://wfenf.x3322.net:7788/637444975#http://182.85.163.168:5678/637444975#http://112.85.93.6:7788/637444975#http://120.76.248.139/live/bfgd/4200000229.m3u8
